track_name,artist_name,valence,energy
My Hair,Skankin' Pickle,0.909,0.875
Sweet Eurotrash,Jaya The Cat,0.902,0.82
20-20 Hindsight,MxPx,0.857,0.97
I'm Going Down,Tim Timebomb,0.751,0.96
Drugs Are Good,NOFX,0.924,0.915
Do the Dog - 2015 Remaster,The Specials,0.964,0.952
Te Hacen Falta Vitaminas - Remasterizado 2007,Soda Stereo,0.948,0.966
On Paper,Descendents,0.856,0.986
Persona Non Grata,Authority Zero,0.774,0.978
Real Rat Bastard,Mustard Plug,0.779,0.723
Point the Blame,Catch 22,0.709,0.976
Allá Cayó,Desorden Público,0.787,0.883
Choose My Friends,The Bar Stool Preachers,0.831,0.86
Turn It Up,Save Ferris,0.806,0.972
Country Roads - Live,Toots & The Maytals,0.751,0.736
Pirate's Life,The Vandals,0.78,0.883
I Want It All,Transplants,0.812,0.933
Walk On By,The Stranglers,0.721,0.778
The Way That I Like It,The Supervillains,0.898,0.761
It Takes Some Time,Catch 22,0.829,0.953
Confessions of an Economic Hit Man - Dirty Version,Anti-Flag,0.896,0.901
A Tu Lado,8 Kalacas,0.812,0.931
Zoom - Remasterizado 2007,Soda Stereo,0.961,0.853
Te Encontré,Antidoping,0.797,0.76
B.F.F.!,The Aquabats!,0.846,0.774
Coin Toss Girl,The Bouncing Souls,0.763,0.8
Super Orgy Porno Party,The Planet Smashers,0.981,0.875
Stray,Chewing on Tinfoil,0.715,0.777
Face Up,Rancid,0.926,0.945
Say Ten,Reel Big Fish,0.912,0.882
Every Little Thing (Live),Pepper,0.72,0.786
Attacked By Snakes!,The Aquabats!,0.817,0.908
Black Derby Jacket,Left Alone,0.913,0.948
Cafe 405,The Vandals,0.846,0.966
Nice Things,The Supervillains,0.943,0.899
Creature,The Cat Empire,0.957,0.744
Doomsday,Transplants,0.75,0.926
Párate y Mira,Los Pericos,0.789,0.759
Free Love,Long Beach Dub Allstars,0.863,0.77
Don Quixote,Cherry Poppin' Daddies,0.727,0.927
I Found The One,Teenage Bottlerocket,0.806,0.913
Gunshot,Rancid,0.708,0.979
"Monkey See, Monkey Do",Sonic Boom Six,0.81,0.875
Lies,Save Ferris,0.829,0.724
Everything I Want to Be,Save Ferris,0.808,0.753
Date Rape - Live At Kommotion/1994,Sublime,0.767,0.893
Hell Looks a Lot Like L.A.,Less Than Jake,0.777,0.973
Charlie Brown,Voodoo Glow Skulls,0.813,0.933
I Don't Wanna Hear It,The Suicide Machines,0.953,0.974
Suburban Myth,Less Than Jake,0.766,0.892
Infested (The Lindane Conspiracy Part I),Leftöver Crack,0.748,0.952
Ska Sucks,Propagandhi,0.847,0.89
Strawberry Fields Forever,Los Fabulosos Cadillacs,0.844,0.831
Jungle Lion,"Lee ""Scratch"" Perry",0.848,0.922
If The Gov't Could Read My Mind,The Vandals,0.856,0.879
My Vagina,NOFX,0.831,0.79
Do Nothing,The Specials,0.854,0.751
Wine Stained Futon,Jaya The Cat,0.91,0.754
Too Much,The Suicide Machines,0.799,0.989
Dead Rats,Against Me!,0.845,0.85
Confessional,Upstanding Youth,0.807,0.898
Gratitude,Transplants,0.811,0.832
Sin Rencor,Inspector,0.932,0.859
Nelson Mandela - 2002 Remaster,The Specials,0.779,0.847
Zoom - Me Verás Volver Gira 2007,Soda Stereo,0.96,0.957
The Route That I Took,The Mighty Mighty Bosstones,0.963,0.871
Ask The Magic 8 Ball,Less Than Jake,0.828,0.973
Box,Mustard Plug,0.788,0.888
Al Capone,Prince Buster,0.756,0.759
Canto a la rebelión,Ska-P,0.833,0.885
This Lonely Place,Goldfinger,0.841,0.834
Bovver Rock and Roll,Rancid,0.881,0.958
Collision Course,Rancid,0.784,0.948
Under Lock And Key,MxPx,0.816,0.954
"Party, My House, Be There",MxPx,0.944,0.882
Blasphemy (The Victimless Crime),NOFX,0.805,0.983
Mutilate Me,Teenage Bottlerocket,0.864,0.967
Keep Your Chin Up,Face To Face,0.898,0.8
Finish What We Started,Anti-Flag,0.809,0.972
Cokie the Clown,NOFX,0.746,0.883
La Diabla,Authority Zero,0.788,0.954
Nite Klub - 2015 Remaster,The Specials,0.954,0.816
Last Breath,Mad Caddies,0.842,0.847
Listed M.I.A.,Rancid,0.724,0.992
John the Baptist Bones,Less Than Jake,0.952,0.937
Bury Me in Analog,Mischief Brew,0.911,0.745
Funland at the Beach,Dead Kennedys,0.853,0.971
It's a Fact,The Vandals,0.911,0.813
Money's Not An Issue,The Vandals,0.761,0.954
The Eton Rifles,The Jam,0.871,0.825
Ghetto Box,Rancid,0.759,0.907
Daggers Drawn,The Cat Empire,0.885,0.789
Tainted Wheat,Rx Bandits,0.814,0.883
Gas in My Car,Skankin' Pickle,0.862,0.889
Anxiety,Goldfinger,0.803,0.913
He Wants Me Back,Dance Hall Crashers,0.99,0.874
Question,Goldfinger,0.889,0.924
Three Minute Hero,The Selecter,0.967,0.766
I'm Running Right Through The World,The Toasters,0.717,0.905
Pee In The Shower,Guttermouth,0.923,0.93
International Cover-Up,Rancid,0.805,0.955
Stay Close to Me,Bad Brains,0.898,0.815
Woolly Bully,Bad Manners,0.966,0.845
In The Pit,Reel Big Fish,0.929,0.899
Everyone That Loves You,Bomb the Music Industry!,0.837,0.922
Do the Sick,Direct Hit!,0.762,0.996
Little Bitch - 2015 Remaster,The Specials,0.923,0.934
Monkey Man - 2015 Remaster,The Specials,0.969,0.924
She's Gone,NOFX,0.798,0.906
Concrete Jungle - 2015 Remaster,The Specials,0.96,0.934
When I Get Out,Masked Intruder,0.766,0.878
In the Basement,Teenage Bottlerocket,0.745,0.986
Divide,The Mighty Mighty Bosstones,0.96,0.907
First Day Of The Rest Of Our Lives,MxPx,0.747,0.92
Scream It Until You're Coughing up Blood,Against Me!,0.942,0.899
No Hard Feelings,Joystick!,0.851,0.704
La Cerveza Y El Dolor,Los Estramboticos,0.932,0.927
I'm Not Cryin' For You,Save Ferris,0.915,0.892
Rrrrrollin,Imperial Leisure,0.745,0.929
Little Town,Mad Caddies,0.921,0.941
Stuck In A Movie!,The Aquabats!,0.938,0.926
Secret Society,NOFX,0.853,0.89
Descendents,Descendents,0.816,0.822
Besos Violentos,Los Enanitos Verdes,0.802,0.77
Potshot Go,Potshot,0.948,0.865
Crane Fist,Rancid,0.701,0.798
Devil's Night Out,The Mighty Mighty Bosstones,0.932,0.819
Messin' Around,Deal's Gone Bad,0.941,0.737
Inner London Violence,Bad Manners,0.703,0.769
Getting High on the Down Low,NOFX,0.902,0.961
Army Of Zombies,Lars Frederiksen and the Bastards,0.885,0.92
New Dress,Rancid,0.938,0.984
The Lucky One,Viernes 13,0.713,0.724
Motorcycle Ride,Rancid,0.796,0.914
Silver Words,Ken Boothe,0.886,0.742
Nerd Alert!,The Aquabats!,0.836,0.963
Radio Down!,The Aquabats!,0.876,0.887
Hello Hangover,Jaya The Cat,0.949,0.835
Cool and Unusual Punishment,NOFX,0.796,0.913
Little Rude Girl,Lars Frederiksen and the Bastards,0.768,0.981
American Made,Guttermouth,0.886,0.944
Hit Machine,Guttermouth,0.731,0.988
Colores,Ska-P,0.833,0.832
Habit,Red Store Bums,0.936,0.973
Nolo,The Paranoias,0.795,0.819
What Are Friends For,Reel Big Fish,0.839,0.894
Walked Like a Ghost,The Mighty Mighty Bosstones,0.727,0.902
Beer - (Skacoustic),Reel Big Fish,0.961,0.819
Que Pasara,Panteon Rococo,0.833,0.878
Mestizaje,Ska-P,0.963,0.823
Leaving,Catch 22,0.749,0.972
On the Radio,Me First and the Gimme Gimmes,0.903,0.793
Quart In Session,NOFX,0.878,0.811
The Bag,NOFX,0.822,0.941
Pánico,Inspector,0.858,0.931
Someday I Suppose,The Mighty Mighty Bosstones,0.918,0.728
The Real You,The Suicide Machines,0.722,0.97
The Bad Guy - Live,Reel Big Fish,0.794,0.802
Veronica Sawyer,Reel Big Fish,0.893,0.853
Russian Roulette,Tsunami Bomb,0.717,0.86
Lockdown,Less Than Jake,0.712,0.917
Sleep Won't Sleep,The Cat Empire,0.943,0.785
One Four Five,The Cat Empire,0.752,0.792
Upside Down,Popes Of Chillitown,0.806,0.989
American Guns,Transplants,0.751,0.955
Fast Times,The Bouncing Souls,0.839,0.941
I'm so Alone,Mad Caddies,0.891,0.782
The Way I Know,Teenage Bottlerocket,0.731,0.966
Suena la Alarma,Los Cafres,0.919,0.737
Here's to Life,Bandits Of The Acoustic Revolution,0.705,0.767
Life of the Party,The Planet Smashers,0.969,0.955
"Sick, Later",Bomb the Music Industry!,0.72,0.918
Jeannette,The English Beat,0.895,0.762
I Love/You Suck - Live,Reel Big Fish,0.865,0.978
"Goodbye, Mr. Personality",Less Than Jake,0.952,0.893
So This Is The Night,The Slackers,0.872,0.846
Tell Them Told You So,Swingin' Utters,0.808,0.985
Ill in the Head,Dead Kennedys,0.785,0.966
The Skinhead Symphony,The Specials,0.869,0.733
Nothing But A Heartache,Transplants,0.765,0.912
Hell Of A Hat,The Mighty Mighty Bosstones,0.829,0.757
Just You and I,South Central Skankers,0.751,0.957
This Machine Kills Fascists,Anti-Flag,0.824,0.94
First Star Tonight,Masked Intruder,0.734,0.958
Armando - Intro,The Agents,0.774,0.757
"A Message To You, Rudy - Live At Le Bataclan",The Specials,0.816,0.844
Supercalifragilisticexpialidocious,The Vandals,0.784,0.917
Consumo Gusto,Ska-P,0.865,0.942
Superpowers,Five Iron Frenzy,0.842,0.816
Que Corran,Los Caligaris,0.954,0.871
Artificial Confidence,Direct Hit!,0.707,0.973
Don't Know How To Party,The Mighty Mighty Bosstones,0.754,0.883
Carnaval Toda La Vida,Los Fabulosos Cadillacs,0.719,0.985
Forbidden Planet,Teenage Bottlerocket,0.86,0.981
Walking the Yard,Teenage Bottlerocket,0.726,0.983
So Long,The Suicide Machines,0.77,0.943
Two Swords,The English Beat,0.961,0.792
Nah Nah Nah Nah Nah,The Mighty Mighty Bosstones,0.964,0.95
Take On Me - (Skacoustic),Reel Big Fish,0.878,0.818
Painted Windows,Authority Zero,0.714,0.95
Callie's Song,Mad Caddies,0.901,0.714
Canción Animal - Remasterizado 2007,Soda Stereo,0.716,0.789
Ska Robot Army,The Aquabats!,0.926,0.87
Adventure Today! - Demo Version,The Aquabats!,0.715,0.966
La Distancia,Panteon Rococo,0.904,0.955
Suits and Ladders,NOFX,0.813,0.976
Driving All Night,The Bouncing Souls,0.909,0.976
Your Life,The Mighty Mighty Bosstones,0.762,0.895
Story Of My Life,Reel Big Fish,0.841,0.929
Sabra Quien,Red Store Bums,0.718,0.979
Small Pebble,Common Rider,0.892,0.807
I'm Leavin',The Supervillains,0.717,0.724
Moments Like This,MxPx,0.722,0.87
The Way We Do,MxPx,0.828,0.987
Skin Deep,The Stranglers,0.785,0.812
Do the Dog - 2002 Remaster,The Specials,0.968,0.91
Jaque al Rey,Ska-P,0.958,0.932
The Story Of Nothing!,The Aquabats!,0.835,0.966
In All Rwanda's Glory,Rx Bandits,0.877,0.849
Michael Caine,Madness,0.715,0.872
Carlita,Goldfinger,0.85,0.931
Police the Nation,The Planet Smashers,0.964,0.958
Knowing,The Slackers,0.964,0.729
Lyin' Ass Bitch,Fishbone,0.962,0.754
Firecracker,The Aggrolites,0.764,0.845
Bye Bye Biopsy Girl,NOFX,0.714,0.936
Captain Anarchy,Anti-Flag,0.766,0.992
Face Values,The Suicide Machines,0.841,0.979
Broken Record,The Bouncing Souls,0.71,0.954
Nite Klub - 2002 Remaster,The Specials,0.963,0.815
The Wolf,Rancid,0.797,0.991
Independent,The Forces Of Evil,0.755,0.937
Suburband Homesick Blues,Mustard Plug,0.886,0.965
Click Click,The English Beat,0.91,0.768
Lost Cause - Live,Reel Big Fish,0.805,0.932
Closer to Nowhere,The Mighty Mighty Bosstones,0.915,0.991
Being Alright,Tsunami Bomb,0.79,0.98
We,Descendents,0.733,0.992
Crimen Sollicitationis,Ska-P,0.829,0.956
She Has A Girlfriend Now - (Skacoustic),Reel Big Fish,0.924,0.747
Destiny and Demise,Authority Zero,0.773,0.962
Don't Turn Away,Face To Face,0.71,0.887
A Little Doubt Goes a Long Way,Reel Big Fish,0.966,0.798
Madness,Madness,0.833,0.858
Graffiti Worth Reading,The Mighty Mighty Bosstones,0.89,0.96
Down and Out,Mad Caddies,0.887,0.801
Centerfold,[spunge],0.777,0.845
"God, Steve McQeen ""The Work Song""",Guttermouth,0.825,0.927
Idiot Box!,The Aquabats!,0.701,0.983
"No Woman, No Cry",[spunge],0.801,0.825
Cooking For Tommy,The Slackers,0.89,0.741
In My Head,Teenage Bottlerocket,0.791,0.97
Guilty Pleasures,Catch 22,0.937,0.89
"I Know, Huh?",The Vandals,0.756,0.89
La Zona del Terror,Sekta Core,0.95,0.969
(Get A) Grip [On Yourself] - 1996 Remastered Version,The Stranglers,0.777,0.854
Por Última Vez,Inspector,0.913,0.715
Up Against the Wall Riddim,The Skints,0.795,0.701
1990 (Mil Nueve Noventa) - Remasterizado 2007,Soda Stereo,0.744,0.727
Sell Out - (Skacoustic),Reel Big Fish,0.968,0.842
Famous Last Words - Live,Reel Big Fish,0.86,0.712
Macho Nachos,Mad Caddies,0.703,0.881
Dad's Bad News,NOFX,0.814,0.9
My Ever Changing Moods - Single Version,The Style Council,0.962,0.866
Punk House of Horror,Teenage Bottlerocket,0.723,0.99
Horizon,Tokyo Ska Paradise Orchestra,0.724,0.786
Entre Poetas y Presos,La Raíz,0.797,0.917
Home Away from Home,Be Like Max,0.886,0.984
Redlight,The Slackers,0.951,0.707
Coming Too Close,No Use For A Name,0.81,0.893
Madness,Prince Buster,0.839,0.747
Blackbirds Vs. Crows,Common Rider,0.955,0.878
Embarrassment,Madness,0.88,0.825
Labios Rojos,Los De Abajo,0.958,0.83
No Me Digas Que Te Vas (feat. Liquits),Panteon Rococo,0.729,0.93
Demasiada Presión - Remasterizado 2008,Los Fabulosos Cadillacs,0.904,0.922
In A Warzone,Transplants,0.785,0.994
Casposos,Ska-P,0.823,0.912
All You Need - Rarities Version,Sublime,0.816,0.919
El Libertador,Ska-P,0.963,0.922
Bury It Down Low,Rx Bandits,0.836,0.716
Warrior,Suburban Legends,0.753,0.758
Guest List,Screeching Weasel,0.703,0.975
Drinkin' - Live,Reel Big Fish,0.727,0.928
It's Gettin' Hectic,The Urge,0.811,0.965
Braindead,Assorted Jelly Beans,0.866,0.976
Verbal Kint,Link 80,0.842,0.93
Cock Rock,Diesel Boy,0.796,0.964
Vivir Sin Tu Amor,Los Enanitos Verdes,0.739,0.852
Follow Your Leaders,Screeching Weasel,0.782,0.964
Creep Tonight,Voodoo Glow Skulls,0.767,0.948
Cómo Me Voy a Olvidar (feat. No Te Va Gustar) [Vivo],Los Auténticos Decadentes,0.821,0.845
On My Way,The Cat Empire,0.731,0.728
Everybody's Sufferin',Rancid,0.958,0.937
Ackee 1 2 3,The English Beat,0.922,0.77
Hate You,Reel Big Fish,0.902,0.953
Get Out - Radio Edit,[spunge],0.946,0.754
Raw Revolution,Big D and the Kids Table,0.962,0.797
Conciencia Contrareloj,Los Enanitos Verdes,0.89,0.902
(Dawning of A) New Era - 2015 Remaster,The Specials,0.969,0.883
Beauty of the Pool Hall,Rancid,0.725,0.985
A Brief yet Triumphant Intermission,Against Me!,0.707,0.955
War 4 Peace,Los De Abajo,0.872,0.791
Blancoazul,Los Enanitos Verdes,0.922,0.72
Snoop Dogg Baby,Reel Big Fish,0.929,0.851
Punk Out,The Suicide Machines,0.722,0.99
"Why, Oh Why, Oh Why (Oh Oh Oh Oh)",Bomb the Music Industry!,0.864,0.943
The Sufferer,The Aggrolites,0.963,0.731
Chasing Rainbows,No Use For A Name,0.802,0.933
Working Overtime,The Slackers,0.966,0.89
Don't Make Me,Rehasher,0.74,0.968
Fuego,Intoxicados,0.865,0.743
El Murguero - MTV Unplugged,Los Auténticos Decadentes,0.757,0.864
Hot Summer Nights (Won't Last Forever)!,The Aquabats!,0.867,0.801
Hey Little Rich Girl - 2002 Remaster,The Specials,0.957,0.871
Dear Sergio,Bandits Of The Acoustic Revolution,0.964,0.772
Poison in the Well,Lagwagon,0.871,0.913
Come Out Fighting,The Vandals,0.805,0.944
Besame Mucho,Inspector,0.866,0.732
Let It Happen,MxPx,0.96,0.766
Tears In My Beer,The Specials,0.87,0.775
Another Night,Rancid,0.786,0.956
Tédio,Biquini Cavadão,0.772,0.909
The Only Way To Be,Save Ferris,0.705,0.943
One Ton,Common Rider,0.946,0.833
Pal-treaux,Rx Bandits,0.709,0.89
Pictures To Prove It,The Mighty Mighty Bosstones,0.838,0.821
To California,The Mighty Mighty Bosstones,0.825,0.908
You Left Right?,The Mighty Mighty Bosstones,0.963,0.919
Capitalist Suicide,The Suicide Machines,0.885,0.982
By the Time I Get to Sleep,The Slackers,0.831,0.863
The Project For A New American Century,Anti-Flag,0.957,0.868
Jaks,U.S. Bombs,0.819,0.869
En el Séptimo Día (SEP7IMO DIA),Soda Stereo,0.729,0.935
Year of Disaster,Rude Tins,0.832,0.933
I'll Stay Away,The Slackers,0.887,0.703
Mi Vida es un Tango,Salon Victoria,0.97,0.88
Ciegos de Amor (feat. Madame Recamier) - feat. Madame Recamier,Los Estramboticos,0.814,0.991
Wailing Paddle,Big D and the Kids Table,0.758,0.951
Insecurities,The Suicide Machines,0.895,0.968
Even Winning Feels Bad,Bomb the Music Industry!,0.718,0.769
Your Friend,Save Ferris,0.915,0.917
The One,Big D and the Kids Table,0.752,0.849
If I'm Not Right...,Goldfinger,0.779,0.796
Did You Ever Get A Feeling of Dread?,The Suicide Machines,0.957,0.976
All You Need - Live Warped Tour/1995,Sublime,0.768,0.735
Enough,Dance Hall Crashers,0.81,0.979
Friends of the Enemy,No Use For A Name,0.832,0.891
Take What I Want,Masked Intruder,0.969,0.903
Say What You Want,Face To Face,0.784,0.965
30 Monedas,Los Estramboticos,0.876,0.908
Back from the Dead,Authority Zero,0.893,0.978
Loco,Los Cafres,0.966,0.723
No Me Hables (2012),The Paranoias,0.73,0.772
86 The Mayo,The Slackers,0.969,0.816
How Can You Stand There?,The English Beat,0.761,0.953
Socorro,Red Store Bums,0.902,0.973
Somos del Barrio,Los Rude Boys,0.965,0.909
Injusto,La Banda Skalavera,0.853,0.952
Always The Sun - Sunny Side Up Mix,The Stranglers,0.795,0.868
Been Wishing On,Big D and the Kids Table,0.789,0.757
Little Girl,The Supervillains,0.749,0.728
Vos Sabes - Versión Remasterizada 2008,Los Fabulosos Cadillacs,0.867,0.848
Cocktails,Rancid,0.9,0.954
Yo Tomo,Bersuit Vergarabat,0.964,0.818
Bill of Goods,Face To Face,0.865,0.839
I Wrote It,The Mighty Mighty Bosstones,0.723,0.929
El Satánico Dr. Cadillac (Versión '93) - Remasterizado 2008,Los Fabulosos Cadillacs,0.793,0.923
Por Qué No Puedo Ser Del Jet Set? - Remasterizado 2007,Soda Stereo,0.968,0.973
Brother of the Mayor of Bridgewater,World / Inferno Friendship Society,0.738,0.932
Villains,Mad Caddies,0.813,0.936
Gitana - Remasterizado 2008,Los Fabulosos Cadillacs,0.944,0.898
Life Size Mirror,No Use For A Name,0.837,0.904
She Just Happened,The Mighty Mighty Bosstones,0.791,0.774
Side Projects are Never Successful,Bomb the Music Industry!,0.753,0.943
The Boss,The Slackers,0.899,0.862
I Wanna Riot,Authority Zero,0.894,0.865
"Friday Night, Saturday Morning - Live At Le Bataclan",The Specials,0.714,0.714
Stay,Goldfinger,0.714,0.895
Ruby Soho,Tim Timebomb,0.967,0.825
Bruce Lee Vs. The Kiss Army,Guttermouth,0.836,0.817
All Mine,Dance Hall Crashers,0.934,0.818
Mutiny on the Electronic Bay,Against Me!,0.823,0.965
Supermarket Fantasy,Screeching Weasel,0.789,0.968
Dr. D,The Mighty Mighty Bosstones,0.925,0.931
Instant Crassic,NOFX,0.892,0.743
The Wonder Years - Life In General Album Version,MxPx,0.888,0.965
Outta My Mind,Rancid,0.807,0.93
That's Just The Way It Is Now,Rancid,0.877,0.967
Can't Stand It,The Pietasters,0.839,0.819
Can't Be Caught,Big D and the Kids Table,0.845,0.981
Añejo W,Los Caligaris,0.829,0.892
She Has A Girlfriend Now,Reel Big Fish,0.979,0.831
Tighten Up,The Untouchables,0.877,0.729
Pan Dulce,Red Store Bums,0.902,0.894
New Beginning,Raskahuele,0.731,0.759
Throw It Away,Anti-Flag,0.858,0.842
All Things Considered,The Mighty Mighty Bosstones,0.854,0.879
The Kids Don't Like It,Reel Big Fish,0.926,0.88
The Escape,The JB Conspiracy,0.713,0.911
Los Hombres No Lloran,Voodoo Glow Skulls,0.884,0.91
Wrongful Suspicion,Rancid,0.731,0.795
Showdown (G.E./P.),Propagandhi,0.812,0.945
Crash and Burn,Transplants,0.787,0.962
Rwanda,Rancid,0.716,0.922
Pata de Perro,Maldita Vecindad Y Los Hijos Del 5to. Patio,0.776,0.88
Backslide,Rancid,0.863,0.952
Invincible,No Use For A Name,0.927,0.943
Dime,Panteon Rococo,0.843,0.917
Seguir Bailando,Panteon Rococo,0.823,0.924
Solamente Por Pensar,Ska-P,0.802,0.959
Sobredosis De T.V. - Remasterizado 2007,Soda Stereo,0.891,0.796
Drunk Tank,Voodoo Glow Skulls,0.794,0.981
Pyramid Scheme,Mad Caddies,0.957,0.939
Euphoria,The Bouncing Souls,0.763,0.992
Don't Let Me Down [Live],The Aggrolites,0.753,0.895
Doomsday,Mephiskapheles,0.808,0.723
Ruby Soho,Jimmy Cliff,0.968,0.86
The Mad Dash,The Mighty Mighty Bosstones,0.769,0.864
Goin' Back to Wyo,Teenage Bottlerocket,0.742,0.963
Ste Ska,La Matatena,0.915,0.898
Morenaza,Maldita Vecindad Y Los Hijos Del 5to. Patio,0.869,0.77
No Swinging In Your Walking,Black Cat Zoot,0.857,0.87
Waiting,The Cat Empire,0.855,0.803
Freddie's Dead,Fishbone,0.814,0.909
What's Wrong With Me?,We Are The Union,0.925,0.832
Souped-Up Vinyl,Big D and the Kids Table,0.834,0.941
Suckerpunch,Five Iron Frenzy,0.93,0.884
Olvidar,Los Caligaris,0.872,0.712
Guns of Navarone - Live 2015 Remaster,The Specials,0.97,0.83
Mi Novia Tiene Bíceps - Remasterizado 2007,Soda Stereo,0.895,0.976
Carmela - Remasterizado 2008,Los Fabulosos Cadillacs,0.841,0.891
End On 9,Guttermouth,0.728,0.951
"Apparently, I'm a ""P.C. Fascist""",Propagandhi,0.819,0.95
Zoot Suit Riot (20th Anniversary),Cherry Poppin' Daddies,0.836,0.823
Attacked by Snakes!,The Aquabats!,0.903,0.759
Permanent Holiday,The Suicide Machines,0.939,0.966
Your Guts (I Hate 'Em) - Dirty Version,Reel Big Fish,0.818,0.721
The All-Nighter,Mustard Plug,0.892,0.926
Porno and Snuff Films,The Lawrence Arms,0.887,0.964
Borracho (Drunk Steady Beer),Panteon Rococo,0.808,0.724
Dog Eat Dog - Remastered,Adam & The Ants,0.751,0.854
Brand New Hero,Reel Big Fish,0.713,0.807
Zero,The Suicide Machines,0.718,0.987
I Don't Wanna Say Goodbye to You Tonight,Masked Intruder,0.81,0.941
"Sorry, Brooklyn, Dancing Won't Solve Anything",Bomb the Music Industry!,0.779,0.748
That's Entertainment,Rancid,0.857,0.971
Head? Chest? Or Foot?,Propagandhi,0.741,0.967
Suicide Bomber,Against Me!,0.895,0.953
Ocho Cuarenta - En Vivo en el Foro Sol - 17.11.17,Los Auténticos Decadentes,0.853,0.935
Tio Sam,Ska-P,0.837,0.871
Sally Brown,Bad Manners,0.973,0.922
Blood on Your Tongue,Direct Hit!,0.722,0.942
Mi Estanciera y Yo,Los Caligaris,0.969,0.855
She's Going,The English Beat,0.957,0.886
The West Ends,The Mighty Mighty Bosstones,0.907,0.966
Who's Fooling Who,The Mighty Mighty Bosstones,0.982,0.893
The Joust,Mad Caddies,0.956,0.836
Mr. Blue,Dance Hall Crashers,0.719,0.898
Drug Song,Leftöver Crack,0.758,0.919
Bla-Bla-Bla,Toots & The Maytals,0.971,0.718
Angels Calling,Street Dogs,0.711,0.85
Brindo Por Ti,Inspector,0.858,0.815
"Give and Take (Give a Little, Take a Little)",The Pioneers,0.972,0.787
Skank by Numbers,Mustard Plug,0.923,0.955
Frontline,The Selecter,0.967,0.901
Blue Comb '78,Five Iron Frenzy,0.732,0.796
Coppers,Rancid,0.809,0.836
The Harder They Come - Live,Jimmy Cliff,0.805,0.775
Cold And All Alone,MxPx,0.861,0.931
Religious Vomit,Dead Kennedys,0.718,0.951
When I Change Your Mind,Cherry Poppin' Daddies,0.864,0.8
Someone Else's Problem,Five Iron Frenzy,0.961,0.744
La Fábrica,Ska-P,0.787,0.94
Boys Don't Cry,Los Cafres,0.883,0.787
Beer - Live,Reel Big Fish,0.851,0.879
Andrea,MxPx,0.839,0.977
Jennifer's Cold,Buck-O-Nine,0.902,0.926
El Camino,Jaya The Cat,0.961,0.713
Luck Lady Dragon!,The Aquabats!,0.961,0.937
Don Juan,Suburban Legends,0.968,0.909
Whirlwind,Rancid,0.725,0.955
Sunrise to Sunset,Edna's Goldfish,0.837,0.864
This Place,Rancid,0.721,0.958
World Upside Down,Jimmy Cliff,0.858,0.745
High Pressure Low,Against Me!,0.765,0.972
Bermuda High,The Supervillains,0.969,0.935
Left For Dead,Voodoo Glow Skulls,0.889,0.977
The Bottom Of The World,The Supervillains,0.755,0.717
Romero el Madero,Ska-P,0.907,0.912
Resiste,La Resistencia,0.759,0.974
Insensibilidad,Ska-P,0.734,0.932
Asshole,Guttermouth,0.94,0.956
City of Gainesville,Less Than Jake,0.955,0.711
Awfully Quiet,The Mighty Mighty Bosstones,0.88,0.88
It Came from the Radio,Teenage Bottlerocket,0.759,0.985
Hospital for Heroes,Direct Hit!,0.732,0.979
Te Tiraré Del Altar (Versión '93) - Remasterizado 2008,Los Fabulosos Cadillacs,0.904,0.808
Lady Liberty,Rancid,0.938,0.98
Damnation,Rancid,0.782,0.973
Keep It Simple,The Slackers,0.848,0.813
"Date Rape - 1996/Live At The Metro, Chicago",Sublime,0.722,0.915
K F C,Red Store Bums,0.796,0.959
Positive Vibrations,Hot Potato Band,0.887,0.748
My Sycophant Others,NOFX,0.846,0.956
Fight To Live,The Bouncing Souls,0.709,0.959
Can't Stop It (feat. Lyrics Born),Suburban Legends,0.906,0.88
MC. Dolar,Ska-P,0.966,0.89
Just Be Happy,Suburban Legends,0.93,0.883
Pato And Roger A Go Talk,The English Beat,0.725,0.728
Derribando Sueños,Los Enanitos Verdes,0.782,0.915
Cadillacs (Version '93) - Remasterizado 2008,Los Fabulosos Cadillacs,0.707,0.888
"Los Que Se Quedan , los Que Se Van",Desorden Público,0.972,0.791
Theme,Descendents,0.879,0.726
78 R.P.M.,Stiff Little Fingers,0.759,0.842
Damage Control,Authority Zero,0.741,0.966
I Wanna Be Sedated,Tim Timebomb,0.926,0.85
Salt Lake City,Dwarves,0.914,0.956
Oír Tu Voz,Los Estramboticos,0.927,0.909
Good Morning,Jaya The Cat,0.965,0.704
Midnight,The Cat Empire,0.962,0.736
For You,Lars Frederiksen and the Bastards,0.704,0.993
Saber Perder,Los Caligaris,0.764,0.887
Wild Spain,Ska-P,0.93,0.905
Cool This Madness Down,Common Rider,0.967,0.832
Island of Shame,Lagwagon,0.81,0.91
The Sounds of Allston Village,Big D and the Kids Table,0.946,0.828
Carry Go Bring Come,Justin Hinds & The Dominoes,0.966,0.841
Max Says,Lagwagon,0.736,0.849
This Time Of Year,The Mighty Mighty Bosstones,0.743,0.916
Too Much Drama,The Vandals,0.797,0.909
The Restoration Of Chaos & Order,Against All Authority,0.735,0.972
Royale Fuck Deluxe,The Arrogant Sons Of Bitches,0.834,0.952
Thank You Reggae,Jaya The Cat,0.834,0.842
Veronica Sawyer,Edna's Goldfish,0.825,0.919
Sin Mirar Atrás,Inspector,0.925,0.832
Straight Outta Massachusetts,NOFX,0.966,0.912
