track_name,artist_name,valence,energy
A Song To Sing... - Live,Hillsong UNITED,0.178,0.971
Rise - Live,Hillsong Worship,0.222,0.776
Psalm 18,Cory Asbury,0.532,0.803
Akhar Zaman (This Moment),Bombino,0.675,0.884
Let Praise Awaken - Live,Planetshakers,0.586,0.983
Temple Bar,Rodrigo y Gabriela,0.636,0.814
Adrift In Hilbert Space,Ott,0.156,0.72
Counting On,John Mark McMillan,0.274,0.706
Yes You Have,Leeland,0.399,0.814
Strong to Save,Vertical Worship,0.395,0.883
Heaven's Alive (Live),Citipointe Live,0.251,0.815
Nothing Is Impossible (Live),Sinach,0.462,0.885
Tribes,Victory Worship,0.412,0.764
Krishna Love (feat. Jai Uttal),MC YOGI,0.61,0.894
Perfect Love,Rivers & Robots,0.494,0.721
Our Love Is Loud - Can You Hear Us Album Version,David Crowder Band,0.172,0.863
The 15th - 2006 Remastered Version,Wire,0.627,0.853
Forever - Live,Passion,0.094,0.725
Borderland,John Mark McMillan,0.652,0.882
Vendetta,Beats Antique,0.464,0.726
My Redeemer Lives - Live,Hillsong Worship,0.617,0.844
Savior's Here,Kari Jobe,0.422,0.775
Come Alive,Jeremy Camp,0.343,0.805
Emmanuel,En Espíritu Y En Verdad,0.314,0.801
Mr. Tang - Live,Rodrigo y Gabriela,0.555,0.717
Erase,Beats Antique,0.256,0.798
The Universe - Live,Mosaic MSC,0.264,0.839
Feel You,Julia Holter,0.381,0.711
Reign,Chris Quilala,0.459,0.752
Profetizar!,Planetshakers,0.393,0.857
Into the Light,Red Rocks Worship,0.349,0.865
Your Presence - Live,Planetshakers,0.342,0.899
Love That Saves - Live,Jesus Culture,0.153,0.73
Burning In My Soul - Live,Passion,0.169,0.811
Great and Mighty God (Live),Sinach,0.402,0.898
Grace Abounds - Live,Hillsong Worship,0.164,0.711
Across the Earth - Live,Corey Voss,0.173,0.76
Overflow - Live,Israel & New Breed,0.298,0.885
Forgotten Empires Never Forget,Bluetech,0.543,0.708
Devotional,Tabla Beat Science,0.423,0.843
Que Se Abra El Cielo (feat. Christine D'Clario & Marcos Brunet),Gateway Worship,0.288,0.791
Strong in Us,Bethel Music,0.275,0.929
Tell The World - Live,Hillsong UNITED,0.455,0.951
Hallelujah - Live,Hillsong UNITED,0.242,0.79
Alive Again (Live),Matt Maher,0.158,0.947
Strength Of My Heart,Rend Collective,0.4,0.733
Singing The Walls Down (Live),Sean Feucht,0.429,0.825
OK Tokyo,Rodrigo y Gabriela,0.393,0.831
With Long Life,Israel Houghton,0.516,0.875
Shadows,Tenth Avenue North,0.346,0.819
Om Namah Shivaya (feat. Bhagavan Das),MC YOGI,0.333,0.734
Don't Ever Stop - Live,Passion,0.279,0.914
Es Tiempo (The Time Has Come) - Live,Hillsong UNITED,0.233,0.859
Glorious - Live,Jesus Culture,0.139,0.879
Tuyo Soy,Jesus Culture,0.314,0.811
What This World Needs,Casting Crowns,0.48,0.81
Ms. Instrumental,Sam Ock,0.546,0.815
Gentleman - Edit,Fela Kuti,0.678,0.794
In Your Light,Bethel Music,0.222,0.865
This Is Amazing Grace,Shane & Shane,0.286,0.767
One Desire - Live,Hillsong Worship,0.255,0.728
All The Pretty Things,Tenth Avenue North,0.246,0.737
Yours Forever - Live,Hillsong UNITED,0.191,0.973
The Saving One,Starfield,0.264,0.733
Cahi En La Trampa,Manu Chao,0.332,0.977
I Call Him Up (Can’t Stop Praisin’) - Live,Ron Kenoly,0.557,0.718
No Hay Palabras,Israel & New Breed,0.168,0.775
Owl Stretching Time,Ott,0.22,0.802
Te Llamo Cristo,Israel & New Breed,0.351,0.939
Shoulders - The Leeyou & Danceey Remix,for KING & COUNTRY,0.488,0.731
Where Revival Lives (Live),Citipointe Live,0.388,0.837
Christ Is Enough,Shane & Shane,0.577,0.707
Hosanna / Te Seguiré Siempre,Israel & New Breed,0.162,0.89
Como El Cielo Es (feat. Josh Morales & Funky),Gateway Worship,0.456,0.921
Cornerstone,Aaron Shust,0.41,0.868
This Is Amazing Grace,Jeremy Riddle,0.146,0.736
Sparrow,Audrey Assad,0.444,0.709
Hold Us Together (Live),Matt Maher,0.523,0.811
a : ftərͺma : θ - Stacy King Remix,Hillsong UNITED,0.0506,0.718
All Because Of Jesus,Casting Crowns,0.266,0.765
'Til I See You - Live,Hillsong UNITED,0.0878,0.822
Radical Love,Victory Worship,0.261,0.891
Carriers,Jeremy Camp,0.526,0.841
"Father, Spirit, Jesus",Casting Crowns,0.468,0.81
I Know Who You Are - Live,Planetshakers,0.209,0.724
Fumbling Towards The Light,John Mark McMillan,0.649,0.714
Para Ti Eu Vou (Ao Vivo),Central 3,0.119,0.736
For the Lord Is Good,Ron Kenoly,0.407,0.746
Your Love Never Fails,For All Seasons,0.153,0.78
Joy To The World - Reimagined,Hillsong Worship,0.18,0.772
My Redeemer Lives,Hillsong Worship,0.426,0.756
C'est Chaud,Amadou & Mariam,0.499,0.79
Make a Way (Radio Version),I AM THEY,0.495,0.759
Carolyn's Fingers,Cocteau Twins,0.634,0.83
How Wonderful,Leeland,0.176,0.717
Chandini Chowk,Midival Punditz,0.131,0.758
Sideswipe,Beats Antique,0.416,0.797
Once Again,Matt Redman,0.387,0.843
That's How You Forgive,Shane & Shane,0.625,0.767
Holy Is The Lord - Live,Passion,0.259,0.755
The Well - Live,Casting Crowns,0.264,0.715
Forever Our King,Red Rocks Worship,0.144,0.847
Take Heart - Live,Covenant Worship,0.346,0.881
Black Cat,Broadcast,0.488,0.768
Charon’s Crossing,Beats Antique,0.0741,0.748
He Is All We Need,Highlands Worship,0.159,0.721
Lift Oh Gates - Live,Corey Voss,0.325,0.856
Love Is War - Darren King Remix,Hillsong UNITED,0.0988,0.701
Maranatha,The City Harmonic,0.361,0.795
Glory Be,Chris Tomlin,0.294,0.876
Omgyjya-Switch7,Aphex Twin,0.414,0.933
Wreckingball,Jonathan David Helser,0.327,0.748
Punjab,Karunesh,0.457,0.739
Jesús (En Vivo),Gateway Worship,0.476,0.817
Joy - Remix,Rend Collective,0.618,0.817
Avaricemammon - Original mix,Solace,0.525,0.92
Es Tu Amor,Hillsong Global Project,0.0964,0.708
New Every Morning - Live,Covenant Worship,0.312,0.982
Moving Forward - Live,Israel Houghton,0.254,0.927
Breathe In Breathe Out,The Afters,0.377,0.839
Every Little Prison (Deliver Me),Matt Maher,0.248,0.818
What We're Here For,The Afters,0.577,0.864
The God I Know,Chris Tomlin,0.417,0.775
Where The Love Lasts Forever - Live,Hillsong UNITED,0.0921,0.767
You Define Me - Live,Kim Walker-Smith,0.444,0.801
Light Will Shine,Hillsong UNITED,0.443,0.879
Nada Me Faltará,Israel & New Breed,0.514,0.922
Baptize My Heart (Live),Misty Edwards,0.299,0.804
Arise,Don Moen,0.173,0.855
"Joyful, Joyful",Casting Crowns,0.26,0.765
You Are the Only One - Live,Casting Crowns,0.277,0.765
Banner,Cody Carnes,0.466,0.844
Sing Out,Ron Kenoly,0.582,0.823
Relentless - Live,Hillsong UNITED,0.156,0.929
Strength Of My Life,Planetshakers,0.152,0.813
Faithful - Live,Gateway Worship,0.424,0.892
We Rejoice,Elevation Worship,0.305,0.875
Hark! The Herald Angels Sing (Glory In The Highest),Rend Collective,0.461,0.701
Filled With Your Glory,Starfield,0.494,0.926
All Yours,Chris Tomlin,0.276,0.766
With Long Life,Israel & New Breed,0.454,0.845
Firedance,Kaya Project,0.287,0.816
Adonai - Live / Mighty To Save Album Version,Hillsong Worship,0.315,0.87
The First Noel,David Crowder Band,0.345,0.728
Satisfy,Tenth Avenue North,0.414,0.748
Tahabort,Imarhan,0.629,0.702
I Was Asleep,Kick Bong,0.334,0.735
Mighty To Save,Hillsong Chapel,0.272,0.727
All My Hope - Live,North Point InsideOut,0.235,0.887
Closer to Your Heart - Live,Desperation Band,0.221,0.887
Thrive - Live,Casting Crowns,0.347,0.893
Nova,Hillsong UNITED,0.309,0.739
Everlasting God,Jeremy Camp,0.165,0.801
Wisdom Keepers,Kaminanda,0.269,0.73
Elephant Power (feat. Bhagavan Das),MC YOGI,0.417,0.759
The Block,Beats Antique,0.645,0.79
Glimpse - Live,Kim Walker-Smith,0.399,0.708
Aleluya (Hallelujah) - Live,Hillsong UNITED,0.29,0.709
We Will Run - Live,Jesus Culture,0.371,0.874
Your Name High - Live In Australia/2009,Hillsong UNITED,0.188,0.873
Only In You,Jeremy Camp,0.326,0.946
Yellow Calx,Aphex Twin,0.541,0.964
Just Like Christmas,Low,0.501,0.712
Jungle (ft Patrick D),David Starfire,0.292,0.932
I Have Found - Live,Kim Walker-Smith,0.376,0.719
God With Us Medley,Don Moen,0.608,0.822
Skeleton Key,Beats Antique,0.375,0.755
Be Lifted High,Elevation Worship,0.477,0.872
The Spirit And The Bride,Matt Maher,0.158,0.703
Shine - Live,Mosaic MSC,0.154,0.983
We Won't Be Quiet,David Crowder Band,0.413,0.767
Victory in Jesus (Live),Travis Cottrell,0.55,0.847
The Proof of Your Love (The Monologue Mix) - Live,for KING & COUNTRY,0.356,0.728
Point of Awakening - (Androcell Remix),Desert Dwellers,0.0966,0.721
Nova - Live,Hillsong UNITED,0.148,0.828
Kau Rajaku - Live,True Worshippers,0.293,0.817
Alkher Illa Doffor - Bassnectar Remix,Cheb i Sabbah,0.368,0.701
Hostage of Peace,Tenth Avenue North,0.131,0.765
Taksim Square,The Spy From Cairo,0.52,0.729
Every Move I Make,David Crowder Band,0.602,0.937
Here I Am,Lincoln Brewster,0.414,0.764
Courageous - (film version),Casting Crowns,0.403,0.879
Sabali - Miike Snow Remix,Amadou & Mariam,0.221,0.736
Houses in Motion,Angelique Kidjo,0.691,0.776
No Not One - Live,Casting Crowns,0.376,0.78
Belong - Live,Aaron Shust,0.217,0.714
Mighty to Save,Shane & Shane,0.35,0.714
Solution,Hillsong UNITED,0.147,0.966
Talyat,Tinariwen,0.533,0.811
Thine Be the Glory,Rend Collective,0.434,0.844
Love The Lord,Lincoln Brewster,0.613,0.894
Sugar Hiccup,Cocteau Twins,0.126,0.885
Chanchullo - Live,Buena Vista Social Club,0.673,0.724
Rome (Always in the Dark),Low,0.355,0.918
Shine On Us,William Matthews,0.264,0.711
Father of Lights - Live,Jesus Culture,0.182,0.92
No One Receiving - 2004 Digital Remaster,Brian Eno,0.548,0.789
Your Love Awakens Me,Maranatha! Music,0.644,0.785
Oh Our Lord,Paul Baloche,0.308,0.773
Home,Planetshakers,0.267,0.808
"Alleluia, Sing",David Crowder Band,0.206,0.941
Angels We Have Heard On High,for KING & COUNTRY,0.223,0.773
Awesome Is The Lord Most High,Chris Tomlin,0.323,0.816
Salvation Is Here,Lincoln Brewster,0.379,0.947
Son of Shiva Omstrumental,MC YOGI,0.615,0.774
Only Love Is Real (feat. Marti Nikko),MC YOGI,0.67,0.895
All Around,Israel & New Breed,0.492,0.842
Endless Praise,Planetshakers,0.668,0.829
Light My Fire,Ananda Shankar,0.517,0.75
Point Of Difference,Hillsong UNITED,0.111,0.909
We Could Change The World - Live,Matt Redman,0.373,0.914
Sanu Ek Pal Chain,Nusrat Fateh Ali Khan,0.654,0.73
Introduction/The Time Has Come - Live,Hillsong UNITED,0.12,0.943
Salvation's Melody (Live),For All Seasons,0.437,0.864
We've Won - Live,Corey Voss,0.431,0.797
"Open My Eyes - Live In Sydney, Australia/2009",Hillsong Worship,0.132,0.925
Minhas Guerras - Ao Vivo,Gabriel Guedes de Almeida,0.124,0.745
Shaman's Tunnel,Kaminanda,0.543,0.705
I Am Free,New Life Worship,0.176,0.717
Turn Around,Matt Maher,0.661,0.833
Golden State of Mind,MC YOGI,0.544,0.886
大君王,C3 Music,0.3,0.717
Author of My Life (feat. Bryson Breakey),Every Nation Music,0.492,0.802
Praise Adonai,Paul Baloche,0.581,0.711
For All My Days,Gateway Worship,0.376,0.814
Momentum - Live,Planetshakers,0.414,0.962
Desert Song,Natalie Grant,0.242,0.705
"Si, Se Puede",Antibalas,0.692,0.799
For Who You Are - Live / The Very Best Of Hillsong Live Album Version,Hillsong Worship,0.248,0.77
Electric Counterpoint: I. Fast,Steve Reich,0.545,0.742
Opal Eyez,Kaminanda,0.511,0.77
Borrowed Time,Matt Maher,0.41,0.87
Lighthouse (Live),Citipointe Live,0.106,0.818
Listening Wind,Angelique Kidjo,0.423,0.747
Lord reign in me,Vineyard Worship,0.5,0.884
Your Name High - Live,Hillsong Worship,0.42,0.927
The Way You Love Me,Jeremy Camp,0.492,0.862
Heartbeat - Live,Aaron Shust,0.2,0.754
Through It All - Remix,Planetshakers,0.308,0.815
Día Feliz,En Espíritu Y En Verdad,0.211,0.775
Promises (Live),Sean Feucht,0.0763,0.737
Over All,Phil Wickham,0.426,0.793
Here Is Our King - Live,Passion,0.235,0.86
PSALM 139,Jus,0.211,0.809
Our Father Has Won,WorshipMob,0.238,0.736
Be Glorified,Don Moen,0.677,0.718
Soundboy Ext.,Skee Mask,0.0393,0.722
Our God - New Recording,Matt Redman,0.384,0.895
'Til The End,Jeremy Camp,0.692,0.922
Children Of The Light - Live,Hillsong Worship,0.449,0.929
The Victory,All Sons & Daughters,0.667,0.735
Kingdom Come - Live,Hillsong UNITED,0.291,0.864
Dios Es Amor,Hillsong Global Project,0.29,0.874
Canastero,Gipsy Kings,0.65,0.823
A Future Not My Own,Matt Maher,0.228,0.822
Lord I Lift Your Name On High,Lincoln Brewster,0.647,0.942
Temple Prayer,MC YOGI,0.391,0.79
Banner - Live,Desperation Band,0.127,0.975
No Reason To Hide - Live In Australia/2009,Hillsong UNITED,0.178,0.978
Favor of the Lord,Israel & New Breed,0.53,0.963
Let Your Glory Fall - Radio Version,Kari Jobe,0.17,0.768
All To Him - Live,New Life Worship,0.251,0.868
All the Poor and Powerless - Radio Version,Shane & Shane,0.138,0.715
You Call Me Beautiful - Live In Melbourne,Planetshakers,0.168,0.727
Stronger Than A Thousand Seas - Live,Planetshakers,0.282,0.821
Blank Frank - 2004 Digital Remaster,Brian Eno,0.399,0.949
Heaven Is Here - Live,Jesus Culture,0.185,0.961
"Joy to the World (Joyful, Joyful)",Shane & Shane,0.253,0.799
Great Things (Live),Matt Maher,0.532,0.873
Psalm 100,Chris Tomlin,0.298,0.799
Fasle Gul,Nusrat Fateh Ali Khan,0.494,0.711
SMS (Shine) - Radio Version,David Crowder Band,0.23,0.774
Tisnant an Chatma,Tamikrest,0.565,0.887
Holy Light,Phil Wickham,0.458,0.826
Break Me Down,Tenth Avenue North,0.465,0.94
Run - Live,Hillsong Worship,0.492,0.908
Tehigren,Bombino,0.289,0.842
Your Love - Live,Mosaic MSC,0.218,0.989
A Shower of Sparks,Ott,0.254,0.817
Still Standing,Israel & New Breed,0.519,0.943
Nartha,Random Rab,0.0244,0.761
Fires - Live,Matt Redman,0.426,0.885
Lift Us Up To Fall,Tenth Avenue North,0.42,0.83
Revolution - Live,Hillsong UNITED,0.377,0.946
We Cry Out - Live,Jesus Culture,0.361,0.947
Monuments,Gateway Worship,0.233,0.879
Persephone,Cocteau Twins,0.605,0.727
Only Jesus Can,Vertical Worship,0.169,0.709
Ganesha (Sound the Horn),MC YOGI,0.598,0.881
Le Refuge,Beats Antique,0.333,0.727
Signals from Bob,Ott,0.302,0.818
Love Song,Jonathan David Helser,0.502,0.709
Here Is Love - Live,Passion,0.203,0.731
Holy Are You - Burning Ones Reprise/Live,Jesus Culture,0.221,0.854
New Heart (Live),Citipointe Live,0.156,0.72
Sing Out - Live,Jesus Culture,0.172,0.911
Sliding,Dzihan & Kamien,0.669,0.784
Tongues of Fire,John Mark McMillan,0.435,0.748
No One Like You - The Digital Age Remix,David Crowder Band,0.289,0.854
Going After You,River Valley Worship,0.444,0.905
Tu Amor No Tiene Fin,Hillsong Global Project,0.299,0.849
Sing Alleluia,Sinach,0.343,0.83
"You - Live In Sydney, Australia/2009",Hillsong Worship,0.179,0.869
Dial 274,Skee Mask,0.253,0.708
Yessence,Kaminanda,0.49,0.783
I Will Search,Israel & New Breed,0.18,0.704
Alive,Israel & New Breed,0.446,0.974
Fire Fall Down - Live,Jesus Culture,0.17,0.709
Desperate People,Hillsong UNITED,0.28,0.823
From God Above - Live,Hillsong UNITED,0.451,0.96
Tuyo Soy,En Espíritu Y En Verdad,0.128,0.912
Our Love Is Loud,David Crowder Band,0.196,0.885
Whirl-Y-Reel 1,Afro Celt Sound System,0.52,0.811
The Roar,Chris Tomlin,0.217,0.772
The Dance No. 1,Laraaji,0.272,0.868
He Is Faithful,For All Seasons,0.331,0.871
We Believe - Live,LIFE Worship,0.0497,0.743
Resonant Migration - Mose Remix,Liquid Bloom,0.296,0.708
Che Che Cole,Antibalas,0.592,0.91
Tu Amor Nunca Falla,Jesus Culture,0.429,0.757
Walls,Gateway Worship,0.21,0.846
More Than Everything - Live,Mosaic MSC,0.677,0.971
Mr Balloon Hands,Ott,0.538,0.771
GOD IS THE STRENTH OF MY HEART,Jus,0.479,0.806
Rooftops - Oh Snap It’s Luke! Remix,Jesus Culture,0.583,0.738
Flights of Ecstacy,Desert Dwellers,0.515,0.732
Midiwan,Bombino,0.591,0.795
Praise You Lord - Live,Planetshakers,0.496,0.964
Your Promise Stands - Live,Covenant Worship,0.198,0.835
Filaou Bessame (Cerrone Remix),Amadou & Mariam,0.589,0.875
Never Give Up - Live,Worship Central,0.209,0.809
Like a Clock (Live),Citipointe Live,0.312,0.885
Su Hijo Dio (From God Above) - Live,Hillsong UNITED,0.51,0.936
Muestra Tu Gloria,Jesus Culture,0.0503,0.722
What The World Will Never Take - Live,Hillsong UNITED,0.273,0.986
Mighty To Save - Live / The Very Best Of Hillsong Live Album Version,Hillsong Worship,0.24,0.73
Hallelujah (Your Love Is Amazing),Vineyard Worship,0.624,0.836
All Things Are Possible - Live / All Things Are Possible Album Version,Hillsong Worship,0.584,0.906
For Love Of You,Audrey Assad,0.644,0.805
Footsteps,Michael W. Smith,0.621,0.775
We Are Loved,David Crowder Band,0.25,0.812
God Is For Us - Live,North Point InsideOut,0.168,0.916
Wizards and Spice,Kaminanda,0.467,0.702
Most High,Joepraize,0.367,0.796
Lost in Music,The Fall,0.527,0.884
I Dropped It - Land Switcher Remix,Desert Dwellers,0.385,0.944
Open The Gates,Vertical Worship,0.42,0.871
I'll Say Yes!,Don Moen,0.562,0.87
Moonsmith,Cantoma,0.47,0.739
With You Always,The Afters,0.434,0.756
The Aubergine of the Sun,Ott,0.069,0.859
Aftermath of Love,Elevation Youth,0.465,0.842
Ever Be (Live),For All Seasons,0.443,0.761
No Hay Vuelta Atrás,Israel & New Breed,0.582,0.965
The Great Pretender - 2004 Digital Remaster,Brian Eno,0.572,0.775
Run,Hillsong Chapel,0.354,0.884
On the Shores (Extended Version),Jonathan David Helser,0.273,0.733
We Are One,The City Harmonic,0.254,0.819
Blue Bell Knoll,Cocteau Twins,0.435,0.816
Dancing Generation - Live,Matt Redman,0.37,0.944
Build Your Kingdom Here - Live,Rend Collective,0.623,0.846
Without You,Jeremy Camp,0.396,0.709
Everyday,Hillsong UNITED,0.318,0.829
We Won't Give Up,The Afters,0.488,0.918
My Future Decided,Hillsong UNITED,0.414,0.939
We Walk (Live),SEU Worship,0.307,0.9
First Strike,Ben Frost,0.0525,0.726
Machine Gun,Manu Chao,0.646,0.978
Por El Suelo,Manu Chao,0.573,0.9
Crossing the Desert,Desert Dwellers,0.434,0.789
One Thing Remains,For All Seasons,0.266,0.835
Nha Cancera Ka Tem Medida (Djeff Remix) - Radio Edit,Cesaria Evora,0.302,0.933
Arrival - Instrumental,Hillsong Worship,0.167,0.773
Ganesha Sharanam,Jai Uttal,0.597,0.783
It's The Most Wonderful Time Of The Year,Michael W. Smith,0.436,0.748
I Am the Fly - 2006 Remastered Version,Wire,0.518,0.915
Holy Ghost Party (Live),Cory Asbury,0.0539,0.823
Start Over,The Afters,0.45,0.755
Too Much,Leeland,0.573,0.782
Sing And Shout - Live,Matt Redman,0.589,0.95
As It Is In Heaven,Phil Wickham,0.285,0.784
Every Praise,Travis Cottrell,0.613,0.858
Countless Wonders,Chris Tomlin,0.391,0.743
Alpha Omega,Joepraize,0.538,0.825
Risen King,River Valley Worship,0.134,0.732
El Viento,Manu Chao,0.526,0.949
Blessed - Live,Hillsong Worship,0.348,0.832
Look To You - Live,Hillsong UNITED,0.31,0.867
Venga Tu Reino (Kingdom Come) - Live,Hillsong UNITED,0.285,0.841
River Of Love,Don Moen,0.68,0.764
Overture - Live,NDC Worship,0.397,0.774
Just A Glimpse,Rend Collective,0.264,0.707
Tears of Joy,Phil Wickham,0.226,0.726
Stay,Jeremy Camp,0.439,0.92
Body Mind & Soul,Phil Wickham,0.41,0.826
La Revolucion (Revolution) - Live,Hillsong UNITED,0.53,0.931
New Season,Israel & New Breed,0.351,0.918
Thousand Tongues,Travis Cottrell,0.47,0.77
Greater,Elevation Worship,0.145,0.713
Rain Down - Live,Jesus Culture,0.587,0.954
Dance in the Holy Ghost (Live),Sinach,0.396,0.98
Changes,Nitin Sawhney,0.424,0.742
Aihe Ni Kpe We,T. P. Orchestre Poly-Rythmo,0.627,0.863
For Who You Are - Live / Mighty To Save Album Version,Hillsong Worship,0.228,0.769
All About You - Remix,ICF Worship,0.696,0.766
하나님께서 세상을 사랑하사 (God So Loved the World),Scott Brenner & Levites,0.283,0.711
I Will Trust In You,Jeremy Camp,0.321,0.793
Believe (Waiting For An Answer),The Afters,0.348,0.706
Rivers - Live,Planetshakers,0.173,0.74
You Are Good,Planetshakers,0.495,0.955
Dragon's Mist - (Kaminanda Re-mist),Desert Dwellers,0.353,0.836
Nothing Like Your Love,Highlands Worship,0.554,0.795
Wildfire,Urban Rescue,0.483,0.88
Not To Us,Chris Tomlin,0.14,0.714
Great Are You Lord,"Phillips, Craig & Dean",0.159,0.723
Indescribable,Shane & Shane,0.34,0.708
You Are My Joy,David Crowder Band,0.238,0.934
Ground Luminosity - Ott's New Yoghurt Loom Mix,Entheogenic,0.0611,0.736
Alive (Breathe On Me) - Live,ICF Worship,0.572,0.873
粉雪,Sung Si-kyung,0.196,0.788
Wax The Nip,Aphex Twin,0.375,0.895
Glorious Day,Shane & Shane,0.138,0.771
Mighty to Save,Hillsong Worship,0.271,0.808
Shuffering And Shmiling (Part 1 & 2),Fela Kuti,0.607,0.879
No Pressure,Elevation Youth,0.536,0.863
Guide Me,Arno Elias,0.144,0.796
Light Of The World - Live,Jesus Culture,0.342,0.874
Dios Está Aquí,Gateway Worship,0.183,0.962
An Introduction - Live,Hillsong UNITED,0.118,0.863
Majestic,Lincoln Brewster,0.359,0.966
Enough,Natalie Grant,0.398,0.795
Give to the Lord,Ron Kenoly,0.558,0.835
Breath Control,MC YOGI,0.532,0.848
The First And The Last - Live,Hillsong Worship,0.172,0.86
We Have Overcome,Israel & New Breed,0.675,0.936
Our Dream World - Original Mix,Desert Dwellers,0.105,0.799
The Rift (feat. Alam Khan),Beats Antique,0.355,0.917
Take It All - Live / Mighty To Save Album Version,Hillsong Worship,0.334,0.97
Temple of De'light,Kaminanda,0.331,0.737
Ascend,Bethel Music,0.197,0.853
Let God Arise - Live,Passion,0.154,0.961
Dios Es Poderoso,Hillsong Global Project,0.145,0.902
Anchored to You,Elevation Youth,0.567,0.871
Extra Extra,Beats Antique,0.477,0.727
Routine,Skee Mask,0.0371,0.793
God Be Praised,Elevation Worship,0.33,0.759
More Than Anything - Live In Australia/2009,Hillsong UNITED,0.419,0.942
Up From The Ashes,Urban Rescue,0.571,0.74
Hi Scores,Boards of Canada,0.0983,0.709
Icct Hedral,Aphex Twin,0.115,0.878
My Lighthouse - Acoustic Version,Rend Collective,0.539,0.887
Fear Not,Chris Tomlin,0.398,0.885
Freedom Song - Live,Christy Nockels,0.457,0.776
Dwell,Aaron Keyes,0.423,0.73
Not Alone - Live In Asia,Planetshakers,0.167,0.706
Great In Us - Live,Elevation Worship,0.213,0.779
All Over The Earth,Leeland,0.211,0.731
God With Us (You Are Emmanuel) [Live],Leeland,0.372,0.777
Sun Light,MC YOGI,0.233,0.716
Formula,Aphex Twin,0.122,0.881
When I Grow Up - Original Mix,The Human Experience,0.155,0.883
Anywhere (feat. Joe Ramos),Every Nation Music,0.308,0.757
Blood Bitch,Cocteau Twins,0.323,0.908
You've Got To Have Freedom,Pharoah Sanders,0.66,0.786
Tidhar,The Touré-Raichel Collective,0.265,0.788
You Won't Let Go,Israel Houghton,0.525,0.738
Going to Another Level,Israel Houghton,0.417,0.885
0.465972222222222 - Area 52 Version,Rodrigo y Gabriela,0.542,0.717
Jardines - Thornato Remix,Chancha Via Circuito,0.455,0.802
My Lady Frustration,Fela Kuti,0.592,0.831
Furious - Live,North Point InsideOut,0.363,0.908
Wax and Wane,Cocteau Twins,0.576,0.748
What Does It Sound Like (feat. Brian Johnson),Bethel Music,0.141,0.742
You Never Let Go,Passion,0.3,0.764
Come Find Me,David Crowder Band,0.493,0.891
Light Shine In (feat. Jacob Sooter) [Live],Vertical Worship,0.383,0.827
Give Thanks,Sinach,0.616,0.777
Beni Beni,Niyaz,0.209,0.722
Mouse Eating Cheese,Ott,0.376,0.901
Happy Day,Shane & Shane,0.248,0.749
Shadows - Family Force 5 Phenomenon Remix,David Crowder Band,0.316,0.792
Reaching for You,Lincoln Brewster,0.616,0.884
Louder - Live,Matt Redman,0.455,0.923
Not Ashamed,Jeremy Camp,0.432,0.848
Counting On God,New Life Worship,0.327,0.963
Overcome - Live,New Life Worship,0.259,0.779
Parsec,Stereolab,0.67,0.728
The Name Of Jesus,Chris Tomlin,0.293,0.913
Middle of Your Heart - Live,for KING & COUNTRY,0.333,0.833
Grace Unfolds,SEU Worship,0.302,0.839
Doni Doni,Vieux Farka Touré,0.591,0.747
Engkau Setia,JPCC Worship,0.235,0.752
Jahta Dance,DJ Drez,0.571,0.789
Protean,Transglobal Underground,0.0356,0.708
Alagbon Close,Fela Kuti,0.655,0.831
Mea Culpa,Brian Eno,0.497,0.815
I Am In Love With You - Live,Jesus Culture,0.415,0.903
Shuffering And Shmiling (part 2),Fela Kuti,0.49,0.84
My Heart Is Alive - Live,Planetshakers,0.446,0.977
Until The Whole World Hears - Live,Casting Crowns,0.388,0.898
House Of Mirrors,Tenth Avenue North,0.457,0.836
We Are Returning (Live),Leeland,0.433,0.745
Silver Shore,John Mark McMillan,0.242,0.753
Blind Dumb Deaf,Cocteau Twins,0.44,0.939
Om Namo Bhagavate,Desert Dwellers,0.538,0.796
Now That You're Near - Live,Hillsong Worship,0.394,0.966
Conquered All,Elevation Youth,0.182,0.752
Caterpillar,Beats Antique,0.688,0.724
Unto God - Live,Planetshakers,0.125,0.824
All On The Altar - Live In Kuala Lumpur,Planetshakers,0.181,0.735
Rushing,Portico Quartet,0.108,0.738
Cico Buff,Cocteau Twins,0.386,0.757
Busted Heart (Hold On To Me) - Live,for KING & COUNTRY,0.321,0.707
Kingdom,Urban Rescue,0.264,0.731
Glorious Day (Living He Loved Me) - Live,Casting Crowns,0.39,0.72
I Know Who I Am Reprise (Live) [feat. Adlan Cruz],Sinach,0.341,0.868
Itarafo,Salif Keita,0.692,0.711
Tú Mereces,Hillsong Global Project,0.22,0.962
Our Great God - Live,North Point InsideOut,0.201,0.891
Heaven on Earth,Covenant Worship,0.307,0.803
Gloria (Angels We Have Heard On High),Hillsong Worship,0.437,0.743
Pandora - Sucré Salé Remix,Arno Elias,0.266,0.761
382 Seaside,Ott,0.199,0.731
Oh My God,David Crowder Band,0.652,0.785
When Hope Came Down,Kari Jobe,0.181,0.702
Your Great Name - Radio Edit,Natalie Grant,0.115,0.722
The Artist,Rend Collective,0.366,0.862
"You, You Are God - Live",Gateway Worship,0.142,0.936
Limitless - Live,Planetshakers,0.564,0.98
Manifesto (Radio Edit),The City Harmonic,0.423,0.815
Can I Have More Of You - Live,Kim Walker-Smith,0.369,0.876
